0.444108236955881,1,1,2
0.712990050378618,0.363636363636364,0.8,2
0.628398019182114,0.636363636363636,0.6,2
0.335347053984713,0.545454545454545,0.6,1
0.296072182376821,0.909090909090909,0.8,1
0.271903030602157,0.454545454545455,1,1
0.809666657447632,0.454545454545455,1,2
0.35649506179866,0.636363636363636,0.6,3
0.314199046200409,0.727272727272727,0.8,1
0.295014983837045,0.181818181818182,1,1
0.317431629886867,0.727272727272727,0.4,1
0.34441048592615,0.363636363636364,0,3
0.374621925622248,0.0909090909090909,0,3
0.315347053984713,0,0.2,1
0.407854509308706,0.454545454545455,0.8,3
0.975829575850278,0.272727272727273,0.6,2
0.296585871043189,0.0909090909090909,0.2,1
0.628398019182114,0.818181818181818,0.4,2
0.655588314917496,0.636363636363636,1,2
0.302114470327899,0.909090909090909,0.4,1
0.8549838170066,0.727272727272727,0.4,2
0.468277388730545,0.818181818181818,0.8,2
0.317008750465028,0.0909090909090909,0.8,1
0.716011194339335,0.545454545454545,1,2
0.439213956818751,1,0,2
0.356072182376821,0.818181818181818,0.6,3
0.314199046200409,0.272727272727273,0.8,1
0.549848275936688,0.272727272727273,0.4,3
0.534742556073818,0,0.2,3
0.371600781661531,0.727272727272727,0.2,2
0.330029894425744,0.454545454545455,0.6,1
0.310398760650431,0.454545454545455,0.4,1
0.450150524906957,1,0.6,2
0.425981373132293,0.363636363636364,0.6,3
0.274924174592517,0.454545454545455,0.2,1
0.495256244740185,0.727272727272727,0.8,2
0.613292299348887,0.181818181818182,0.6,3
0.999998727624942,0.272727272727273,0,2
0.999998727624942,0.181818181818182,0.4,2
0.308156758249332,1,0.4,1
0.320241334151485,0.0909090909090909,0,1
0.259818454729646,0.727272727272727,0.2,1
0.725074626251129,0.454545454545455,0.6,2
0.271993839846685,0.272727272727273,1,1
0.314199046200409,0.727272727272727,0.2,3
0.549848275936688,1,0.4,2
0.302114470327899,0.909090909090909,1,1
0.315558493710454,0.636363636363636,0,3
0.305135614288615,0.636363636363636,0.8,1
0.350685357534042,0.727272727272727,0.6,3
0.323262478112203,0.818181818181818,0.8,1
0.658609458907856,0.545454545454545,0,2
0.444108236955881,0.909090909090909,1,2
0.338156758249332,0,0,1
0.851962673045883,0.636363636363636,0.4,2
0.302114470327899,0.454545454545455,0.8,1
0.303685357534042,0.909090909090909,0,3
0.362537349749738,0.727272727272727,0.4,3
0.50453111637772,0.818181818181818,0.6,2
0.389304766063279,0,0,3
0.296072182376821,0.545454545454545,0.4,1
0.66465174682929,0.181818181818182,0.4,3
0.719032338329695,0,0.2,2
0.483383108593416,0.454545454545455,0.4,3
0.262839598690364,0.545454545454545,0,1
0.256283622072919,0.454545454545455,0,1
0.302114470327899,0.363636363636364,0.4,1
0.368579637671171,0.272727272727273,0,3
0.561932851838842,0.181818181818182,1,3
0.26586074265108,1,0.2,1
0.332325910023996,0.636363636363636,0.4,1
0.285347053984713,0.727272727272727,1,1
0.287008750465028,1,1,1
0.305135614288615,0.181818181818182,0.8,1
0.999998727624942,0,0.8,2
0.999998727624942,0.272727272727273,0.4,2
0.999998727624942,0.181818181818182,0.6,2
0.323051038416105,0,0.8,1
0.586102003583863,0.272727272727273,1,3
0.59214429153494,0.909090909090909,0.4,2
0.779455217751534,0.363636363636364,1,2
0.586102003583863,0.727272727272727,0,2
0.906343264516646,0.363636363636364,0,2
0.999998727624942,0.545454545454545,0.4,2
0.365347053984713,0.181818181818182,0,3
0.50453111637772,0.363636363636364,0.2,2
0.513594548289513,0.181818181818182,0.2,2
0.43202366108337,0.363636363636364,0.8,3
0.329304766063279,0.818181818181818,0.4,1
0.256283622072919,0.818181818181818,0.6,1
0.302114470327899,0.909090909090909,0.8,3
0.480361964603055,0.0909090909090909,0.8,3
0.314199046200409,0.363636363636364,0.8,1
0.395769933406552,0.636363636363636,0.4,3
0.734138058162922,0.545454545454545,0.8,2
0.999998727624942,0.0909090909090909,0.4,2
0.480361964603055,0.454545454545455,0.2,2
0.283987606504311,0.818181818181818,0.2,1
0.549848275936688,0.818181818181818,1,2
0.244712734866776,0.909090909090909,0.6,1
0.999998727624942,0.454545454545455,0.4,2
0.288368197975073,0.636363636363636,1,1
0.999998727624942,0.0909090909090909,0.6,2
0.477340820642339,0.181818181818182,0.8,3
0.386706501494758,0.545454545454545,0.8,3
0.353473917837944,0,0.6,1
0.280966462513951,0.636363636363636,0.2,1
0.999998727624942,0.181818181818182,0,2
0.655588314917496,0.545454545454545,0.6,2
0.292205279572426,0.545454545454545,1,1
0.483383108593416,0.272727272727273,0.8,3
0.610271155358527,0.636363636363636,0,2
0.353473917837944,0.545454545454545,0.2,3
0.25377616677857,0.909090909090909,0.2,3
0.993956439673866,0.0909090909090909,1,2
0.999998727624942,0.272727272727273,1,2
0.365558493710454,0.818181818181818,0.8,3
0.259093326337538,0.363636363636364,1,1
0.999998727624942,0,0.6,2
0.453171668867674,0.818181818181818,0,2
0.35649506179866,0.363636363636364,0.2,3
0.274199046200409,1,0.8,1
0.534742556073818,0.727272727272727,0.6,2
0.335347053984713,0.272727272727273,0.6,1
0.271903030602157,0.636363636363636,0.8,3
0.999998727624942,0.0909090909090909,0,2
0.240966462513951,0.727272727272727,0,1
0.323262478112203,0.545454545454545,0.8,1
0.380664213573324,0.818181818181818,0.4,3
0.474319676681622,0.909090909090909,0.6,2
0.26888188664144,0.363636363636364,0,1
0.234924174592517,1,0,1
0.34441048592615,1,0.6,3
0.274712734866776,0.363636363636364,0.2,1
0.311177902239692,0.909090909090909,1,3
0.912385552467722,0.181818181818182,0.8,2
0.30649506179866,1,1,3
0.335347053984713,0.818181818181818,0,3
0.319093326337538,0.727272727272727,0,3
0.438065949004804,0.545454545454545,0.2,2
0.788518649663327,0.454545454545455,0,2
0.389727645485118,0.727272727272727,0.8,3
0.250241334151485,0.636363636363636,0,1
0.574017427711353,0,0.8,3
0.25441048592615,0.818181818181818,0,1
0.531721412113101,0.272727272727273,0.2,2
0.326283622072919,1,0.8,3
0.384621925622248,0.454545454545455,0.6,3
0.303262478112203,1,0,3
0.425981373132293,0.545454545454545,1,3
0.416917941220499,0.545454545454545,0.4,3
0.303262478112203,0.272727272727273,0.2,1
0.999998727624942,0,1,2
0.957702712026691,0.272727272727273,0.8,2
0.29377616677857,0.636363636363636,0.6,1
0.489425396514849,0.454545454545455,1,3
0.235649302954982,1,0.6,1
0.352960229171577,1,0.4,3
0.338368197975073,0.0909090909090909,0.4,1
0.758307209937586,0.454545454545455,0.8,2
0.335347053984713,0.181818181818182,0.6,1
0.442446540505209,0.909090909090909,0,2
0.999998727624942,0,0,2
0.815708945398709,0.363636363636364,0.6,2
0.752264922016152,0.0909090909090909,1,3
0.999998727624942,0.363636363636364,0.4,2
0.492446540505209,0.272727272727273,0.6,3
0.280966462513951,0.818181818181818,0.2,3
0.999998727624942,0,0.4,2
0.296072182376821,0.272727272727273,0.4,1
0.628398019182114,0.636363636363636,0.8,2
0.347431629886867,0,0.4,1
0.522657980201307,0.363636363636364,1,3
0.999998727624942,0.0909090909090909,0.8,2
0.389727645485118,0.181818181818182,0.2,3
0.335347053984713,0.818181818181818,1,3
0.352748789445835,0.909090909090909,0.4,3
0.229607015003905,0.909090909090909,0.2,1
0.338156758249332,0.454545454545455,0,3
0.353473917837944,0.454545454545455,0.2,3
0.260029894425744,0.545454545454545,0.2,1
0.350452773847583,0.727272727272727,1,3
0.25377616677857,0.909090909090909,0,1
0.283987606504311,0.181818181818182,0.2,1
0.326072182376821,0.363636363636364,0.6,1
0.362537349749738,0.818181818181818,0.2,2
0.341691590906059,0.181818181818182,0.4,1
0.507552260338436,0.727272727272727,1,2
0.317220190161126,0.545454545454545,0,3
0.305135614288615,0.727272727272727,0.6,1
0.510573404328796,0.363636363636364,0.4,3
0.404833365318346,0.636363636363636,1,3
0.444108236955881,0.0909090909090909,0.2,3
0.290029894425744,0.0909090909090909,1,1
0.338368197975073,0.909090909090909,0.6,3
0.36586074265108,0.0909090909090909,0.6,1
0.483383108593416,0.909090909090909,0.8,2
0.622355731260681,0.0909090909090909,0.2,2
0.35649506179866,0.636363636363636,0.2,3
0.395769933406552,0.272727272727273,0.2,3
0.287008750465028,0.272727272727273,0,1
0.398791077396912,0.636363636363636,0.2,2
0.338368197975073,0,1,1
0.467340820642339,1,0.8,2
0.374706501494758,0.545454545454545,0.6,3
0.320241334151485,0.181818181818182,0,1
0.891237544683418,0.181818181818182,1,2
